proto,ts,srcIP,srcPrt,dstIP,dstPrt,flowduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fipt,total_bipt,min_fipt,min_bipt,max_fipt,max_bipt,mean_fipt,mean_bipt,std_fipt,std_bipt,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowBytesPerSecond,mean_flowpktl,std_flowpktl,mean_flowipt,std_flowipt,flow_fin,flow_syn,flow_rst,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,label,Ataque
UDP,1746385363,165.154.36.107,47283,216.238.92.208,5060,0.000428,1,1,271,426,271,426,271,426,271,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,392,2336.659668,2336.659668,1628651.75,348.5,109.601555,0.000428,0,0,0,0,0,0,0,0,1.571956,1,1
UDP,1746385367,5.39.20.184,62174,216.238.92.208,5060,0.795651,6,6,3626,3128,388,520,648,522,604.333313,521.333313,105.982388,1.032796,0.79504,0.795302,0.153821,0.15406,0.174283,0.174298,0.159008,0.15906,0.008628,0.008591,0,0,0,0,3422,2924,7.540993,7.540993,8488.644531,562.833333,83.575584,0.072486,0.083019,0,0,0,0,0,0,0,0.862659,1,1
UDP,1746385391,5.39.20.184,58718,216.238.92.208,5060,0.780372,6,6,3631,3132,390,519,649,523,605.166687,522,105.412365,1.67332,0.779978,0.779823,0.154844,0.154674,0.158355,0.158304,0.155996,0.155965,0.00147,0.001484,0,0,0,0,3427,2928,7.688639,7.688639,8666.37793,563.583333,83.29734,0.071155,0.081234,0,0,0,0,0,0,0,0.862572,1,1
UDP,1746385414,5.39.20.184,55078,216.238.92.208,5060,1.164472,6,6,3632,3136,389,521,649,523,605.333313,522.666687,105.982388,0.816497,1.164036,1.1641,0.149018,0.148903,0.528758,0.528696,0.232807,0.23282,0.16593,0.165888,0,0,0,0,3428,2932,5.152549,5.152549,5812.075684,564,83.484344,0.106058,0.160436,0,0,0,0,0,0,0,0.863436,1,1
UDP,1746385439,5.39.20.184,57666,216.238.92.208,5060,0.781775,6,6,3632,3134,390,519,649,523,605.333313,522.333313,105.498185,1.632993,0.781364,0.781326,0.15489,0.154881,0.158232,0.158286,0.156273,0.156265,0.001344,0.001333,0,0,0,0,3428,2930,7.674842,7.674842,8654.664062,563.833333,83.301018,0.071254,0.081403,0,0,0,0,0,0,0,0.862885,1,1
UDP,1746385463,5.39.20.184,54326,216.238.92.208,5060,0.781841,6,6,3642,3142,392,521,651,525,607,523.666687,105.333755,1.632993,0.781166,0.781319,0.154884,0.154898,0.157578,0.1577,0.156233,0.156264,0.000992,0.001034,0,0,0,0,3438,2938,7.674194,7.674194,8676.956055,565.333333,83.297203,0.071302,0.081318,0,0,0,0,0,0,0,0.862713,1,1
UDP,1746385487,5.39.20.184,51771,216.238.92.208,5060,0.779749,6,6,3635,3136,391,520,650,524,605.833313,522.666687,105.250969,1.632993,0.779318,0.779324,0.154284,0.154289,0.156512,0.156492,0.155864,0.155865,0.000897,0.000893,0,0,0,0,3431,2932,7.694782,7.694782,8683.561523,564.25,83.204155,0.071081,0.081175,0,0,0,0,0,0,0,0.862724,1,1
UDP,1746385510,5.39.20.184,64820,216.238.92.208,5060,1.093157,6,6,3629,3130,389,521,649,523,604.833313,521.666687,105.740091,1.032796,1.092626,1.09273,0.155087,0.155181,0.465209,0.465134,0.218525,0.218546,0.137923,0.137868,0,0,0,0,3425,2926,5.48869,5.48869,6183.009277,563.25,83.481216,0.099597,0.143437,0,0,0,0,0,0,0,0.862497,1,1
UDP,1746385534,5.39.20.184,61998,216.238.92.208,5060,0.780613,6,6,3629,3134,390,521,648,523,604.833313,522.333313,105.247169,1.032796,0.780101,0.780207,0.155098,0.155057,0.156899,0.156805,0.15602,0.156041,0.000731,0.000705,0,0,0,0,3425,2930,7.686265,7.686265,8663.702148,563.583333,83.01638,0.07115,0.081258,0,0,0,0,0,0,0,0.863599,1,1
UDP,1746385559,5.39.20.184,59137,216.238.92.208,5060,0.780284,6,6,3627,3132,390,521,648,523,604.5,522,105.086155,1.095445,0.780007,0.779815,0.155007,0.154879,0.156365,0.156267,0.156001,0.155963,0.00056,0.000607,0,0,0,0,3423,2928,7.689506,7.689506,8662.228516,563.25,82.923981,0.071099,0.081288,0,0,0,0,0,0,0,0.863524,1,1
UDP,1746385583,5.39.20.184,55942,216.238.92.208,5060,0.778295,6,6,3624,3130,389,520,648,522,604,521.666687,105.329958,0.816497,0.777851,0.777896,0.153003,0.153365,0.15706,0.157161,0.15557,0.155579,0.00155,0.001402,0,0,0,0,3420,2926,7.709161,7.709161,8677.945312,562.833333,83.017883,0.07097,0.081005,0,0,0,0,0,0,0,0.863687,1,1
UDP,1746385608,5.39.20.184,53154,216.238.92.208,5060,0.794195,6,6,3631,3138,390,523,649,523,605.166687,523,105.412365,0,0.793796,0.793765,0.155946,0.155939,0.168026,0.168083,0.158759,0.158753,0.005202,0.005239,0,0,0,0,3427,2934,7.55482,7.55482,8523.09668,564.083333,83.01857,0.072419,0.08273,0,0,0,0,0,0,0,0.864225,1,1
UDP,1746385632,5.39.20.184,49918,216.238.92.208,5060,0.777945,6,6,3625,3126,389,520,648,522,604.166687,521,105.410468,1.095445,0.777583,0.777404,0.15259,0.152805,0.157295,0.157211,0.155517,0.155481,0.001956,0.001795,0,0,0,0,3421,2922,7.712627,7.712627,8677.991211,562.583333,83.291878,0.070935,0.08099,0,0,0,0,0,0,0,0.862345,1,1
UDP,1746385656,5.39.20.184,63056,216.238.92.208,5060,0.783099,6,6,3630,3134,389,521,649,523,605,522.333313,105.818713,1.032796,0.782696,0.782622,0.155409,0.155276,0.158386,0.158373,0.156539,0.156524,0.001241,0.001262,0,0,0,0,3426,2930,7.661867,7.661867,8637.478516,563.666667,83.391014,0.071381,0.081536,0,0,0,0,0,0,0,0.863361,1,1
UDP,1746385681,5.39.20.184,60560,216.238.92.208,5060,0.860694,6,6,3617,3122,388,519,647,521,602.833313,520.333313,105.250969,1.032796,0.860113,0.860297,0.154687,0.154813,0.200004,0.199995,0.172023,0.172059,0.022217,0.022244,0,0,0,0,3413,2918,6.971119,6.971119,7829.728516,561.583333,83.01857,0.078472,0.090663,0,0,0,0,0,0,0,0.863146,1,1
UDP,1746385704,5.39.20.184,57357,216.238.92.208,5060,0.858662,6,6,3629,3130,390,521,648,523,604.833313,521.666687,105.247169,1.032796,0.858114,0.858199,0.154508,0.154546,0.236277,0.236341,0.171623,0.17164,0.036163,0.036182,0,0,0,0,3425,2926,6.987615,6.987615,7871.547852,563.25,83.197601,0.078282,0.092248,0,0,0,0,0,0,0,0.862497,1,1
UDP,1746385728,5.39.20.184,53995,216.238.92.208,5060,0.780403,6,6,3617,3122,388,519,647,521,602.833313,520.333313,105.250969,1.032796,0.779961,0.780025,0.154943,0.155061,0.157168,0.15714,0.155992,0.156005,0.000794,0.000744,0,0,0,0,3413,2918,7.688336,7.688336,8635.283203,561.583333,83.01857,0.071146,0.081236,0,0,0,0,0,0,0,0.863146,1,1
UDP,1746385751,5.39.20.184,50701,216.238.92.208,5060,0.780343,6,6,3629,3130,389,521,649,523,604.833313,521.666687,105.740091,1.032796,0.779721,0.779872,0.154448,0.154618,0.156869,0.157005,0.155944,0.155974,0.000903,0.000995,0,0,0,0,3425,2926,7.688926,7.688926,8661.575195,563.25,83.481216,0.071261,0.081081,0,0,0,0,0,0,0,0.862497,1,1
UDP,1746385761,185.243.5.205,5663,216.238.92.208,5060,0.000395,1,1,445,564,445,564,445,564,445,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,530,2531.263672,2531.263672,2554045,504.5,84.145706,0.000395,0,0,0,0,0,0,0,0,1.267416,1,1
UDP,1746385764,185.243.5.205,5680,216.238.92.208,5060,0.123205,13,13,5384,7020,404,531,456,575,414.153839,540,13.252963,11.195237,0.12299,0.122752,0.005124,0.004997,0.06579,0.065813,0.010249,0.010229,0.017491,0.017505,0,0,0,0,4942,6578,105.515038,105.515038,100677.5781,477.076923,65.285172,0.00505,0.012893,0,0,0,0,0,0,0,1.303863,1,1
UDP,1746385765,185.243.5.205,5798,216.238.92.208,5060,108.27703,7874,7874,4816118,4361229,382,513,651,593,611.648193,553.877197,13.22584,6.897429,108.276837,108.276783,0,0.00009,0.145639,0.186449,0.013753,0.013753,0.008629,0.008831,0,0,0,0,4548402,4093513,72.720871,72.720871,84758.02344,582.7627,30.751703,0.007003,0.009099,0,0,0,0,0,0,0,0.905549,1,1
UDP,1746385775,5.39.20.184,63539,216.238.92.208,5060,0.937376,6,6,3639,3142,391,522,650,524,606.5,523.666687,105.574145,0.816497,0.937015,0.937172,0.155239,0.15526,0.312713,0.312656,0.187403,0.187434,0.070053,0.070004,0,0,0,0,3435,2938,6.400846,6.400846,7234.023438,565.083333,83.294067,0.085359,0.107276,0,0,0,0,0,0,0,0.863424,1,1
UDP,1746385800,5.39.20.184,60835,216.238.92.208,5060,0.782091,6,6,3602,3116,386,518,644,520,600.333313,519.333313,105.004127,1.032796,0.781815,0.781851,0.155068,0.155098,0.157406,0.15748,0.156363,0.15637,0.000968,0.000948,0,0,0,0,3398,2912,7.671742,7.671742,8589.793945,559.833333,82.471848,0.071208,0.081532,0,0,0,0,0,0,0,0.865075,1,1
UDP,1746385823,5.39.20.184,57486,216.238.92.208,5060,0.788202,6,6,3623,3128,389,520,648,522,603.833313,521.333313,105.250969,1.032796,0.787982,0.78803,0.146763,0.14683,0.174471,0.174185,0.157596,0.157606,0.010272,0.010136,0,0,0,0,3419,2924,7.612261,7.612261,8565.0625,562.583333,83.01857,0.071804,0.082397,0,0,0,0,0,0,0,0.863373,1,1
UDP,1746385847,5.39.20.184,54131,216.238.92.208,5060,0.78037,6,6,3637,3140,391,522,650,524,606.166687,523.333313,105.414262,1.032796,0.780192,0.780161,0.152163,0.152143,0.159567,0.159558,0.156038,0.156032,0.002854,0.002857,0,0,0,0,3433,2936,7.688661,7.688661,8684.341797,564.75,83.203064,0.071032,0.081407,0,0,0,0,0,0,0,0.863349,1,1
UDP,1746385871,5.39.20.184,51111,216.238.92.208,5060,0.899797,6,6,3618,3120,388,517,647,521,603,520,105.333755,1.67332,0.899637,0.89961,0.154555,0.154543,0.265964,0.266023,0.179927,0.179922,0.048324,0.048361,0,0,0,0,3414,2916,6.668171,6.668171,7488.355957,561.5,83.206749,0.081883,0.09872,0,0,0,0,0,0,0,0.862355,1,1
UDP,1746385888,185.243.5.205,5725,216.238.92.208,5060,914.369114,26,202,13074,96467,383,467,613,555,502.846161,477.559418,111.932727,21.086388,0.246321,914.368717,0.005115,0.000132,0.06592,28.500751,0.009853,4.549098,0.012518,6.78683,0,0,0,0,12190,89599,0.028435,0.220917,119.799538,480.442982,42.876949,4.028092,6.547502,0,0,0,0,0,0,0,7.378538,1,1
UDP,1746385895,5.39.20.184,64312,216.238.92.208,5060,0.781433,6,6,3645,3148,392,523,651,525,607.5,524.666687,105.576039,0.816497,0.780768,0.780881,0.146015,0.146073,0.166648,0.166689,0.156154,0.156176,0.007341,0.007344,0,0,0,0,3441,2944,7.678203,7.678203,8693.004883,566.083333,83.295158,0.071287,0.081386,0,0,0,0,0,0,0,0.863649,1,1
UDP,1746385920,5.39.20.184,61853,216.238.92.208,5060,0.764906,6,6,3634,3136,390,522,650,524,605.666687,522.666687,105.659202,1.032796,0.764311,0.764487,0.141319,0.141125,0.156328,0.156412,0.152862,0.152897,0.006477,0.006606,0,0,0,0,3430,2932,7.844102,7.844102,8850.761719,564.166667,83.389374,0.069765,0.079665,0,0,0,0,0,0,0,0.862961,1,1
UDP,1746385943,5.39.20.184,58567,216.238.92.208,5060,0.776902,6,6,3634,3134,391,520,649,524,605.666687,522.333313,105.165899,1.505545,0.776191,0.776471,0.152421,0.152429,0.157325,0.157222,0.155238,0.155294,0.002152,0.002154,0,0,0,0,3430,2930,7.722982,7.722982,8711.523438,564,83.199654,0.070845,0.080812,0,0,0,0,0,0,0,0.862411,1,1
UDP,1746385967,5.39.20.184,55352,216.238.92.208,5060,0.779462,6,6,3624,3126,389,520,648,522,604,521,105.329958,1.095445,0.779046,0.779102,0.154503,0.154507,0.156344,0.156381,0.155809,0.15582,0.000785,0.000764,0,0,0,0,3420,2922,7.697616,7.697616,8659.818359,562.5,83.200195,0.07106,0.081142,0,0,0,0,0,0,0,0.862583,1,1
UDP,1746385991,5.39.20.184,52552,216.238.92.208,5060,0.781727,6,6,3622,3122,389,518,648,522,603.666687,520.333313,105.167801,1.505545,0.78147,0.781356,0.155239,0.155107,0.157588,0.15761,0.156294,0.156271,0.000925,0.000947,0,0,0,0,3418,2918,7.675313,7.675313,8627.051758,562,83.200745,0.071237,0.081438,0,0,0,0,0,0,0,0.861955,1,1
UDP,1746386015,5.39.20.184,49255,216.238.92.208,5060,0.776516,6,6,3631,3132,390,521,649,523,605.166687,522,105.410468,1.095445,0.776108,0.776064,0.152496,0.15243,0.15819,0.158319,0.155222,0.155213,0.002365,0.002434,0,0,0,0,3427,2928,7.726821,7.726821,8709.415039,563.583333,83.291878,0.070787,0.080854,0,0,0,0,0,0,0,0.862572,1,1
UDP,1746386039,5.39.20.184,62954,216.238.92.208,5060,0.923724,6,6,3628,3132,390,521,648,523,604.666687,522,105.165899,1.095445,0.923168,0.923294,0.140562,0.140583,0.312026,0.31197,0.184634,0.184659,0.071566,0.071522,0,0,0,0,3424,2928,6.495447,6.495447,7318.203613,563.333333,83.015144,0.084159,0.106313,0,0,0,0,0,0,0,0.863286,1,1
UDP,1746386063,5.39.20.184,59733,216.238.92.208,5060,0.779831,6,6,3629,3128,390,519,649,523,604.833313,521.333313,105.250969,1.505545,0.779372,0.779368,0.154134,0.154281,0.156551,0.156553,0.155874,0.155874,0.000984,0.00091,0,0,0,0,3425,2924,7.693975,7.693975,8664.698242,563.083333,83.294067,0.071109,0.081159,0,0,0,0,0,0,0,0.861945,1,1
UDP,1746386087,5.39.20.184,56393,216.238.92.208,5060,0.780768,6,6,3621,3124,388,518,648,522,603.5,520.666687,105.577933,1.632993,0.780426,0.78035,0.155539,0.155555,0.156388,0.156461,0.156085,0.15607,0.000368,0.000351,0,0,0,0,3417,2920,7.68474,7.68474,8638.927734,562.083333,83.301704,0.071188,0.081283,0,0,0,0,0,0,0,0.862745,1,1
UDP,1746386112,5.39.20.184,53677,216.238.92.208,5060,0.780737,6,6,3637,3142,391,522,650,524,606.166687,523.666687,105.410468,0.816497,0.78031,0.780296,0.155368,0.155483,0.156475,0.156421,0.156062,0.156059,0.000434,0.000378,0,0,0,0,3433,2938,7.685045,7.685045,8682.819336,564.916667,83.109413,0.071194,0.081256,0,0,0,0,0,0,0,0.863899,1,1
UDP,1746386135,5.39.20.184,50389,216.238.92.208,5060,0.782359,6,6,3630,3136,390,521,649,523,605,522.666687,105.331857,0.816497,0.781711,0.781997,0.155892,0.155879,0.156692,0.156747,0.156342,0.156399,0.000325,0.000361,0,0,0,0,3426,2932,7.669112,7.669112,8648.202148,563.833333,83.018982,0.071331,0.081392,0,0,0,0,0,0,0,0.863912,1,1
UDP,1746386159,5.39.20.184,63701,216.238.92.208,5060,0.780132,6,6,3635,3136,391,522,649,524,605.833313,522.666687,105.247169,1.032796,0.779766,0.779658,0.145816,0.145786,0.166419,0.166293,0.155953,0.155932,0.007335,0.007307,0,0,0,0,3431,2932,7.691006,7.691006,8679.299805,564.25,83.197601,0.071158,0.081317,0,0,0,0,0,0,0,0.862724,1,1
UDP,1746386182,5.39.20.184,60426,216.238.92.208,5060,0.781906,6,6,3619,3132,389,521,647,523,603.166687,522,104.923624,1.095445,0.781336,0.781373,0.155412,0.155268,0.15719,0.157305,0.156267,0.156275,0.000749,0.000827,0,0,0,0,3415,2928,7.673555,7.673555,8634.02832,562.583333,82.470329,0.071338,0.081315,0,0,0,0,0,0,0,0.865432,1,1
UDP,1746386206,5.39.20.184,57151,216.238.92.208,5060,0.779297,6,6,3616,3118,386,517,647,521,602.666687,519.666687,106.148324,1.632993,0.778779,0.778881,0.153637,0.153661,0.156935,0.156976,0.155756,0.155776,0.001254,0.00125,0,0,0,0,3412,2914,7.699246,7.699246,8641.120117,561.166667,83.675606,0.071024,0.081128,0,0,0,0,0,0,0,0.862279,1,1
UDP,1746386232,5.39.20.184,54574,216.238.92.208,5060,0.778654,6,6,3621,3124,389,520,647,522,603.5,520.666687,105.084252,1.032796,0.778316,0.778194,0.152127,0.15205,0.156838,0.156821,0.155663,0.155639,0.001985,0.002014,0,0,0,0,3417,2920,7.705604,7.705604,8662.382812,562.083333,83.013092,0.070966,0.081101,0,0,0,0,0,0,0,0.862745,1,1
UDP,1746386257,5.39.20.184,51965,216.238.92.208,5060,0.781172,6,6,3635,3138,390,522,650,524,605.833313,523,105.738199,1.095445,0.780796,0.780784,0.155667,0.155546,0.156494,0.156561,0.156159,0.156157,0.000338,0.00042,0,0,0,0,3431,2934,7.680767,7.680767,8670.305664,564.416667,83.39006,0.071221,0.081323,0,0,0,0,0,0,0,0.863274,1,1
UDP,1746386282,5.39.20.184,65445,216.238.92.208,5060,0.872721,6,6,3635,3138,391,522,650,524,605.833313,523,105.249069,1.095445,0.8723,0.872024,0.151217,0.149856,0.200031,0.20139,0.17446,0.174405,0.023694,0.024322,0,0,0,0,3431,2934,6.87505,6.87505,7760.785156,564.416667,83.108322,0.079673,0.091981,0,0,0,0,0,0,0,0.863274,1,1
UDP,1746386306,5.39.20.184,62334,216.238.92.208,5060,0.965142,6,6,3641,3142,391,523,651,525,606.833313,523.666687,105.738199,1.032796,0.964488,0.964755,0.151958,0.151928,0.343477,0.343844,0.192898,0.192951,0.084219,0.084396,0,0,0,0,3437,2938,6.216702,6.216702,7027.981445,565.25,83.480125,0.087906,0.113762,0,0,0,0,0,0,0,0.86295,1,1
UDP,1746386329,5.39.20.184,59109,216.238.92.208,5060,0.773414,6,6,3640,3142,391,522,650,524,606.666687,523.666687,105.655416,0.816497,0.773018,0.773067,0.148027,0.148058,0.156601,0.156565,0.154604,0.154613,0.003688,0.003675,0,0,0,0,3436,2938,7.757812,7.757812,8768.914062,565.166667,83.386108,0.070492,0.080564,0,0,0,0,0,0,0,0.863187,1,1
UDP,1746386354,5.39.20.184,56550,216.238.92.208,5060,0.750038,6,6,3624,3126,389,520,648,522,604,521,105.333755,1.095445,0.749507,0.749592,0.137308,0.137356,0.156236,0.156264,0.149901,0.149918,0.008453,0.008411,0,0,0,0,3420,2922,7.999593,7.999593,8999.541992,562.5,83.202385,0.068391,0.078223,0,0,0,0,0,0,0,0.862583,1,1
UDP,1746386378,5.39.20.184,55676,216.238.92.208,5060,0.770598,6,6,3623,3122,388,520,647,522,603.833313,520.333313,105.736308,0.816497,0.770226,0.770211,0.144944,0.144888,0.157834,0.157946,0.154045,0.154042,0.005187,0.005247,0,0,0,0,3419,2918,7.786161,7.786161,8752.943359,562.083333,83.568649,0.070294,0.080252,0,0,0,0,0,0,0,0.861717,1,1
UDP,1746386401,5.39.20.184,52572,216.238.92.208,5060,0.944941,6,6,3638,3142,391,522,650,524,606.333313,523.666687,105.492497,0.816497,0.944498,0.944282,0.144552,0.1444,0.200057,0.201142,0.1889,0.188856,0.024791,0.024867,0,0,0,0,3434,2938,6.349603,6.349603,7175.050781,565,83.201836,0.086349,0.099429,0,0,0,0,0,0,0,0.863661,1,1
UDP,1746386426,5.39.20.184,49806,216.238.92.208,5060,0.77975,6,6,3628,3130,389,521,648,523,604.666687,521.666687,105.655416,1.032796,0.779231,0.779351,0.154911,0.15492,0.156303,0.156516,0.155846,0.15587,0.000609,0.000618,0,0,0,0,3424,2926,7.694773,7.694773,8666.878906,563.166667,83.387199,0.071112,0.081128,0,0,0,0,0,0,0,0.862734,1,1
UDP,1746386450,5.39.20.184,62958,216.238.92.208,5060,0.781074,6,6,3612,3114,388,515,647,521,602,519,104.846555,2.19089,0.780689,0.78062,0.155577,0.155528,0.156651,0.156784,0.156138,0.156124,0.000436,0.0005,0,0,0,0,3408,2910,7.68173,7.68173,8611.219727,560.5,82.932068,0.071263,0.081262,0,0,0,0,0,0,0,0.862126,1,1
UDP,1746386475,5.39.20.184,59919,216.238.92.208,5060,0.74795,6,6,3626,3130,388,519,648,523,604.333313,521.666687,105.984275,1.632993,0.747561,0.747602,0.138185,0.13813,0.159442,0.159585,0.149512,0.14952,0.008983,0.009036,0,0,0,0,3422,2926,8.021926,8.021926,9032.688477,563,83.490883,0.068179,0.078077,0,0,0,0,0,0,0,0.86321,1,1
UDP,1746386478,165.154.36.107,51158,216.238.92.208,5060,0.000454,1,1,271,426,271,426,271,426,271,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,392,2202.890869,2202.890869,1535414.875,348.5,109.601555,0.000454,0,0,0,0,0,0,0,0,1.571956,1,1
UDP,1746386498,5.39.20.184,56294,216.238.92.208,5060,0.782382,6,6,3634,3136,390,522,650,524,605.666687,522.666687,105.657309,1.032796,0.781935,0.781937,0.15459,0.15459,0.158378,0.158502,0.156387,0.156387,0.001365,0.001412,0,0,0,0,3430,2932,7.668888,7.668888,8653.061523,564.166667,83.38829,0.071307,0.081462,0,0,0,0,0,0,0,0.862961,1,1
UDP,1746386522,5.39.20.184,53017,216.238.92.208,5060,0.778799,6,6,3637,3140,390,522,650,524,606.166687,523.333313,105.900739,1.032796,0.778319,0.778439,0.153277,0.153343,0.156931,0.156761,0.155664,0.155688,0.00146,0.001371,0,0,0,0,3433,2936,7.70417,7.70417,8701.859375,564.75,83.483398,0.071012,0.081053,0,0,0,0,0,0,0,0.863349,1,1
UDP,1746386546,5.39.20.184,50100,216.238.92.208,5060,0.779132,6,6,3630,3130,390,521,649,523,605,521.666687,105.329958,1.032796,0.7788,0.77875,0.153666,0.15375,0.157641,0.15751,0.15576,0.15575,0.001522,0.001442,0,0,0,0,3426,2926,7.700879,7.700879,8676.323242,563.333333,83.290657,0.071,0.081157,0,0,0,0,0,0,0,0.862259,1,1
UDP,1746386571,5.39.20.184,63589,216.238.92.208,5060,0.773916,6,6,3629,3134,390,521,648,523,604.833313,522.333313,105.247169,1.032796,0.773589,0.773446,0.139687,0.1398,0.164362,0.164249,0.154718,0.154689,0.009128,0.009037,0,0,0,0,3425,2930,7.752779,7.752779,8738.674805,563.583333,83.01638,0.07057,0.080772,0,0,0,0,0,0,0,0.863599,1,1
UDP,1746386596,5.39.20.184,61035,216.238.92.208,5060,0.858983,6,6,3617,3120,388,519,647,521,602.833313,520,105.249069,1.095445,0.858599,0.858486,0.147663,0.147475,0.242069,0.242075,0.17172,0.171697,0.039528,0.039554,0,0,0,0,3413,2916,6.985004,6.985004,7842.995605,561.416667,83.108322,0.078281,0.092888,0,0,0,0,0,0,0,0.862593,1,1
UDP,1746386613,91.121.63.97,50050,216.238.92.208,5060,0.001159,1,1,651,537,651,537,651,537,651,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,503,862.847961,862.847961,1025063.375,594,80.610176,0.001159,0,0,0,0,0,0,0,0,0.824885,1,1
UDP,1746386619,5.39.20.184,57746,216.238.92.208,5060,0.780706,6,6,3636,3134,391,520,650,524,606,522.333313,105.331857,1.966384,0.780243,0.780272,0.154944,0.154998,0.156713,0.156743,0.156049,0.156054,0.000799,0.000779,0,0,0,0,3432,2930,7.685352,7.685352,8671.638672,564.166667,83.390465,0.071157,0.081279,0,0,0,0,0,0,0,0.861936,1,1
UDP,1746386643,5.39.20.184,54501,216.238.92.208,5060,0.781,6,6,3612,3124,387,520,646,522,602,520.666687,105.331857,1.032796,0.780387,0.780504,0.151418,0.151231,0.162579,0.162586,0.156077,0.156101,0.004092,0.004138,0,0,0,0,3408,2920,7.682459,7.682459,8624.84082,561.333333,82.750809,0.071274,0.081234,0,0,0,0,0,0,0,0.864895,1,1
UDP,1746386652,188.165.4.19,42504,216.238.92.208,5060,0.000478,1,1,489,637,489,637,489,637,489,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,603,2091.922119,2091.922119,2355504.5,563,104.651802,0.000478,0,0,0,0,0,0,0,0,1.302658,1,1
UDP,1746386660,188.165.4.19,5606,216.238.92.208,5060,3742.515674,4859,5530,2978193,3017403,380,464,672,615,612.923035,545.642517,17.953873,30.724595,111.143456,3742.51529,0,0.000086,0.447641,28.500549,0.022878,0.676888,0.012247,3.106706,0,0,0,0,2812987,2829383,1.298325,1.477616,1602.022949,577.11002,42.192928,0.360399,2.291423,0,0,0,0,0,0,0,1.013166,1,1
UDP,1746386668,5.39.20.184,51582,216.238.92.208,5060,0.774762,6,6,3640,3142,392,523,650,525,606.666687,523.666687,105.165899,1.032796,0.774256,0.774546,0.149196,0.14916,0.157272,0.15734,0.154851,0.154909,0.003303,0.003341,0,0,0,0,3436,2938,7.744315,7.744315,8753.657227,565.166667,83.105446,0.070532,0.080757,0,0,0,0,0,0,0,0.863187,1,1
UDP,1746386692,5.39.20.184,64781,216.238.92.208,5060,0.756391,6,6,3628,3134,390,521,649,523,604.666687,522.333313,105.169703,1.032796,0.756216,0.756169,0.140255,0.140394,0.156503,0.156391,0.151243,0.151234,0.007295,0.007224,0,0,0,0,3424,2930,7.932405,7.932405,8939.820312,563.5,82.926582,0.068871,0.079,0,0,0,0,0,0,0,0.863837,1,1
UDP,1746386716,5.39.20.184,62049,216.238.92.208,5060,0.771314,6,6,3635,3136,390,522,650,524,605.833313,522.666687,105.738199,1.032796,0.770869,0.771086,0.14596,0.146149,0.156407,0.156464,0.154174,0.154217,0.004595,0.004514,0,0,0,0,3431,2932,7.778934,7.778934,8778.527344,564.25,83.480125,0.070248,0.080405,0,0,0,0,0,0,0,0.862724,1,1
UDP,1746386739,5.39.20.184,58847,216.238.92.208,5060,0.777398,6,6,3602,3112,386,518,644,520,600.333313,518.666687,105.002223,1.032796,0.777141,0.777205,0.152976,0.153011,0.156414,0.156279,0.155428,0.155441,0.001396,0.001372,0,0,0,0,3398,2908,7.718053,7.718053,8636.501953,559.5,82.649864,0.070783,0.081046,0,0,0,0,0,0,0,0.863964,1,1
UDP,1746386763,5.39.20.184,55712,216.238.92.208,5060,0.780291,6,6,3631,3132,389,521,649,523,605.166687,522,105.900739,1.095445,0.780025,0.780056,0.155134,0.155189,0.156327,0.156414,0.156005,0.156011,0.000496,0.000482,0,0,0,0,3427,2928,7.689438,7.689438,8667.27832,563.583333,83.574089,0.071056,0.081333,0,0,0,0,0,0,0,0.862572,1,1
UDP,1746386788,5.39.20.184,52871,216.238.92.208,5060,0.982191,6,6,3637,3140,391,522,650,524,606.166687,523.333313,105.410468,1.032796,0.981918,0.981781,0.153976,0.154186,0.337283,0.337088,0.196384,0.196356,0.079402,0.079301,0,0,0,0,3433,2936,6.108791,6.108791,6899.879395,564.75,83.200882,0.089477,0.114011,0,0,0,0,0,0,0,0.863349,1,1
UDP,1746386812,5.39.20.184,49664,216.238.92.208,5060,0.78231,6,6,3624,3130,389,520,648,522,604,521.666687,105.329958,0.816497,0.781948,0.781865,0.155171,0.154986,0.157815,0.157967,0.15639,0.156373,0.000998,0.001112,0,0,0,0,3420,2926,7.669594,7.669594,8633.40625,562.833333,83.017883,0.071246,0.081521,0,0,0,0,0,0,0,0.863687,1,1
UDP,1746386812,216.244.87.82,58013,216.238.92.208,5060,0.916573,11,6,7923,3218,386,535,1044,537,720.272705,536.333313,328.199051,1.032796,0.916289,0.916338,0.000325,0.170182,0.201318,0.201725,0.091629,0.183268,0.09639,0.012381,0,0,0,0,7549,3014,12.001228,6.546125,12155.0625,655.352941,274.83017,0.057384,0.087518,0,0,0,0,0,0,0,0.406159,1,1
